token,frequency
financial,256
statements,61
for,44
fiscal,10
year,164
ended,85
december,272
annual,28
report,58
pursuant,36
to,18
section,27
or,3
of,30
exchange,37
act,54
transition,4
period,141
securities,15
united,1
states,3
dc,1
form,34
k,37
commission,7
file,14
number,35
name,9
registrant,46
specified,6
charter,2
jurisdiction,6
incorporation,3
organization,11
address,8
principal,31
executive,42
office,4
telephone,1
including,101
area,16
code,2
registered,14
b,21
class,9
stock,125
g,1
x,7
indicate,11
check,8
mark,8
wellknown,1
seasoned,1
issuer,2
defined,30
rule,18
required,80
whether,25
ha,93
filed,14
preceding,6
month,39
shorter,4
wa,147
subject,73
filing,4
requirement,38
past,10
day,19
submitted,3
electronically,1
every,2
interactive,1
data,23
regulation,81
st,3
submit,2
disclosure,27
delinquent,1
filer,9
contained,8
herein,13
best,4
knowledge,11
definitive,3
proxy,3
information,116
statement,130
incorporated,15
reference,17
amendment,20
large,6
accelerated,7
nonaccelerated,2
smaller,2
reporting,84
company,162
emerging,5
growth,20
see,27
definition,9
if,69
elected,10
use,49
extended,2
complying,1
new,49
revised,3
accounting,58
standard,22
provided,47
shell,1
yes,5
no,23
the,405
aggregate,34
market,184
value,210
common,90
held,34
nonaffiliates,1
june,19
last,6
business,118
recently,3
completed,24
second,18
quarter,29
based,99
closing,6
price,143
date,87
billion,54
solely,2
purpose,33
presentation,17
deemed,13
officer,52
affiliate,56
deducted,1
stockholding,1
determining,11
share,114
outstanding,37
january,48
portions,1
may,188
part,29
iii,10
documents,1
i,16
table,57
item,35
properties,7
corporate,17
structure,6
segment,86
geographic,3
midstream,30
chemicals,12
refining,93
marketing,67
competition,4
general,40
a,49
risk,53
factors,3
unresolved,3
staff,2
comments,2
legal,29
proceedings,3
mine,1
safety,10
disclosures,4
officers,4
selected,6
managements,5
discussion,10
analysis,5
condition,71
results,6
operations,4
quantitative,5
qualitative,6
about,2
purposes,1
safe,4
litigation,17
reform,4
supplementary,5
changes,14
disagreements,1
accountants,2
controls,1
procedures,2
other,147
directors,7
governance,3
compensation,28
security,39
ownership,27
certain,64
beneficial,2
owners,1
management,46
related,82
stockholder,12
matters,4
relationships,2
transactions,2
director,9
independence,2
fees,1
services,5
ii,23
iv,4
exhibits,5
summary,6
signatures,1
page,4
contents,32
index,35
unless,19
otherwise,9
indicated,9
u,63
used,71
refer,5
consolidated,127
subsidiary,50
this,41
contains,7
forwardlooking,12
without,9
limitation,15
relating,14
plan,127
strategy,10
objective,11
expectation,6
intention,4
made,39
harbor,2
provision,33
word,3
anticipate,4
estimate,33
believe,15
budget,10
continue,23
could,105
intend,3
potential,31
predict,7
seek,6
would,33
expect,23
projection,5
forecast,6
goal,6
guidance,11
outlook,3
effort,7
target,8
similar,26
expression,3
identify,3
forward,19
looking,1
doe,23
undertake,3
update,5
revise,2
correct,5
federal,45
law,78
cautioned,2
read,5
conjunction,8
heading,3
provisions,3
items,1
and,20
headquartered,5
connection,15
anticipation,1
restructuring,1
separated,2
downstream,1
independent,18
publicly,7
traded,7
named,8
phillips,114
two,20
distributing,2
closed,8
trade,14
psx,1
symbol,2
our,83
organized,1
four,4
operating,116
crude,116
oil,137
refined,102
petroleum,137
product,214
transportation,53
terminaling,8
processing,29
service,86
well,70
natural,62
gas,72
liquid,6
storage,39
mainly,17
includes,45
master,7
limited,33
partnership,7
lp,17
partners,29
percent,124
equity,106
investment,110
llc,78
dcp,21
consists,11
cpchem,15
manufacture,11
petrochemical,33
plastic,13
worldwide,18
basis,58
refines,3
feedstock,54
gasoline,22
distillate,7
aviation,12
fuel,88
refinery,106
ms,17
purchases,4
resale,7
in,156
addition,48
manufacturing,14
specialty,19
base,17
lubricant,8
power,21
generation,6
operation,128
overhead,3
interest,173
expense,105
technology,16
various,38
activity,63
asset,256
include,76
cash,204
equivalent,30
income,312
taxrelated,3
at,66
approximately,51
employee,58
three,20
line,35
location,13
delivers,4
provides,14
store,3
fractionates,3
export,13
feebased,6
process,28
transport,15
formed,4
operate,10
develop,7
acquire,10
primarily,89
owned,50
partner,19
public,23
million,343
perpetual,6
convertible,8
preferred,14
unit,93
currently,21
consist,3
geographically,1
dispersed,1
throughout,11
majority,10
integral,1
operated,14
result,121
included,50
ngl,23
nature,8
within,32
we,188
lease,50
provide,40
these,43
pipeline,92
system,58
terminal,26
coke,19
handling,5
facility,136
marine,6
vessel,7
railcar,16
truck,9
comprised,3
mile,22
partially,23
exporting,1
loading,3
largest,5
portfolio,5
during,31
continued,5
invest,4
adding,3
barrel,73
capacity,62
expansion,12
planned,5
completion,9
first,21
joint,66
venture,62
coventurer,10
