token,frequency
a,77
report,58
pursuant,20
to,12
section,17
or,3
of,6
exchange,82
act,25
transition,11
state,9
jurisdiction,21
incorporation,8
organization,6
number,46
irs,3
employer,1
identification,3
no,38
delaware,3
united,1
states,1
securities,17
dc,1
form,45
k,64
for,52
fiscal,6
year,130
ended,89
december,235
period,89
name,10
registrant,28
specified,6
charter,3
principal,20
executive,30
office,8
telephone,2
including,120
area,15
code,2
inc,98
amphitheatre,1
registered,13
b,52
the,219
class,109
par,6
value,131
llc,2
g,4
yes,1
indicate,6
check,2
mark,3
wellknown,1
seasoned,1
issuer,10
defined,7
rule,9
required,34
file,42
whether,24
ha,57
filed,11
preceding,2
month,16
shorter,3
wa,117
subject,60
filing,3
requirement,17
past,6
day,4
submitted,3
electronically,1
every,5
interactive,2
data,68
regulation,23
st,1
chapter,2
submit,2
disclosure,23
delinquent,2
filer,10
contained,2
herein,13
best,6
knowledge,2
definitive,1
proxy,11
information,84
statement,69
incorporated,15
reference,17
amendment,5
large,7
accelerated,6
nonaccelerated,2
smaller,3
reporting,32
company,93
emerging,9
growth,71
see,17
definition,3
if,27
elected,3
use,52
extended,1
complying,2
new,58
revised,1
financial,218
accounting,51
standard,10
provided,16
shell,1
as,110
june,17
aggregate,16
market,88
share,131
held,13
nonaffiliates,3
based,68
upon,21
closing,4
sale,46
price,46
approximately,31
billion,127
purpose,22
calculating,1
assumed,5
outstanding,34
except,13
officer,35
director,50
greater,5
stockholder,38
in,92
case,12
deemed,6
affiliate,7
unless,5
fact,6
circumstance,8
would,20
exercise,2
control,48
hold,5
common,54
stock,162
these,31
assumption,8
constitute,1
admission,1
person,3
may,204
concerning,3
shareholding,1
included,65
january,26
c,23
capital,85
extent,7
stated,9
such,9
within,31
documents,1
by,5
alphabet,26
table,37
contents,1
note,41
about,6
forwardlooking,9
i,18
item,128
part,30
ii,84
iii,2
iv,4
business,172
risk,71
factors,11
unresolved,2
staff,3
comments,2
properties,2
legal,23
proceedings,2
mine,1
safety,2
disclosures,5
selected,4
managements,20
discussion,23
analysis,24
condition,59
results,20
operations,21
quantitative,9
qualitative,3
supplementary,8
changes,4
disagreements,2
accountants,2
controls,4
procedures,4
other,115
directors,6
officers,6
corporate,25
governance,9
compensation,48
security,207
ownership,6
certain,107
beneficial,6
owners,2
management,36
related,91
matters,2
relationships,1
transactions,1
independence,4
accountant,2
exhibits,3
summary,6
statements,65
this,20
annual,10
contains,2
meaning,1
include,38
among,20
thing,5
regarding,27
revenue,338
expectation,20
factor,30
influence,7
success,12
trend,14
plan,16
continue,65
invest,15
product,178
service,167
technology,66
system,20
facility,13
infrastructure,9
